Product_ID,Brand,Category,Region,Optimal_Price,Optimal_Discount,Predicted_Revenue
48,2,3,2,155,4,4813.08
70,1,1,0,195,28,2659.44
76,0,3,0,65,4,1600.54
43,3,4,1,180,0,892.1
50,3,3,1,185,4,1789.96
89,4,1,0,195,26,4479.85
5,3,4,2,185,4,3587.96
84,2,3,1,180,0,4184.37
7,5,2,2,185,2,3136.32
38,5,2,2,170,14,5553.2
17,2,1,3,190,0,5223.59
38,2,1,0,190,0,2235.96
76,2,0,1,90,4,2365.49
70,1,3,2,165,26,3709.59
98,5,3,2,185,28,4355.98
13,4,4,0,185,4,6792.29
99,3,4,0,55,4,1720.48
98,3,1,3,185,4,3136.49
57,0,3,0,140,18,3336.39
89,0,2,0,140,26,3512.94
25,4,4,1,90,26,2555.73
59,1,0,3,185,4,1897.02
69,2,1,2,190,6,1875.45
66,4,2,3,145,20,3610.0
81,2,3,3,65,20,1586.15
63,4,0,3,190,6,1306.89
6,2,0,1,195,0,4041.17
34,3,1,2,195,0,2912.18
10,2,2,0,190,0,2225.33
9,2,4,2,185,4,1425.35
86,1,1,2,155,24,4064.51
60,5,2,3,185,4,3485.47
17,2,0,3,185,4,5344.36
99,3,4,1,190,6,5125.94
72,0,3,3,185,28,2630.99
4,5,2,3,190,4,2550.46
95,4,4,0,120,26,2554.13
18,4,3,2,195,4,5300.73
36,1,4,2,175,28,2113.65
25,4,3,3,190,4,4053.3
97,3,4,1,50,26,889.21
83,1,2,3,190,6,4456.74
82,2,2,1,80,28,778.94
97,0,0,3,175,2,4856.54
3,3,1,0,145,20,3516.5
44,5,1,1,190,0,2707.03
36,0,0,3,185,4,1356.71
36,1,1,0,155,0,3848.88
13,1,2,1,185,4,4049.47
74,3,4,3,175,2,5182.24
91,4,3,1,55,28,1611.49
52,1,4,1,185,4,2325.04
1,2,2,2,190,6,3836.51
60,2,4,0,55,24,1155.91
41,4,4,3,185,4,3467.14
83,3,1,0,185,20,4215.26
54,4,4,2,70,24,1700.55
89,2,3,0,105,0,2672.57
76,1,2,1,185,0,5353.03
23,5,3,3,185,4,4808.47
66,0,0,3,190,0,2956.18
45,1,1,3,190,0,1724.52
87,1,0,0,35,4,939.02
97,0,3,1,150,2,5207.35
73,2,0,3,185,4,1177.6
27,0,1,3,185,4,3081.91
11,2,3,0,185,20,4247.81
25,3,1,2,185,4,2911.5
47,2,1,3,195,0,1745.66
42,0,1,2,195,24,5344.55
16,1,4,1,185,4,2814.71
38,1,1,1,195,0,3308.58
36,2,1,2,175,2,5021.9
95,5,1,3,155,28,3945.39
71,1,3,1,90,26,2113.17
59,1,2,1,180,0,1328.35
45,5,4,2,145,26,3124.49
45,0,0,2,195,0,1279.06
2,2,0,3,190,18,4736.06
74,0,1,1,180,0,1724.87
39,2,3,1,180,0,1688.26
60,2,3,2,185,4,5141.58
12,2,1,2,175,28,3568.66
40,3,4,0,190,28,4222.51
76,0,3,3,185,28,5202.87
64,5,2,1,150,22,3327.56
48,5,1,2,195,12,4342.49
65,1,1,1,130,22,3134.23
71,4,3,3,170,28,3784.92
39,1,3,2,140,26,3555.61
6,0,1,3,170,28,1585.93
75,2,4,1,195,12,4671.79
1,2,1,0,190,6,3339.33
27,5,2,2,175,28,4293.01
12,4,0,1,195,4,3124.45
26,4,3,2,190,4,3074.46
82,0,3,1,95,4,1763.84
48,5,4,0,190,4,3212.43
93,0,1,1,50,24,890.19
70,1,2,1,180,0,1280.6
33,5,3,2,190,0,1633.13
38,0,3,3,185,4,4270.54
59,4,4,2,190,0,3434.34
78,4,1,1,175,16,4901.72
15,4,2,3,185,4,2824.71
87,0,0,3,185,4,1864.55
93,4,0,2,105,14,1956.15
65,3,2,3,120,20,2441.66
59,2,0,3,195,0,5113.16
24,4,0,0,190,4,5810.64
58,0,4,2,70,24,1792.49
98,1,2,1,180,0,2069.71
92,5,4,3,170,28,826.59
99,3,2,2,185,28,3411.99
80,0,1,0,80,26,1644.93
93,1,4,2,150,28,3658.18
54,4,4,2,185,20,4071.94
51,0,0,0,180,0,3124.98
91,3,2,0,130,28,2868.48
56,3,0,1,185,4,4570.57
75,3,4,2,185,8,4365.84
23,4,0,3,185,4,4398.96
0,4,2,3,190,4,4293.82
37,3,3,1,180,0,2313.81
74,4,4,0,150,26,3658.44
6,2,3,2,185,4,2825.98
87,3,2,2,180,0,3481.14
18,0,4,1,195,4,4508.94
77,0,1,0,185,4,3841.18
14,3,2,0,190,0,1752.32
32,4,1,0,190,4,4134.45
85,4,1,2,170,12,3195.17
86,0,0,0,195,0,1127.99
57,4,0,0,195,0,2369.03
24,2,1,0,190,6,4103.91
43,1,3,1,195,12,4323.48
11,0,2,0,190,0,2600.34
76,2,0,2,170,2,4395.15
60,3,3,1,170,28,4221.62
34,2,0,3,185,4,5208.62
2,4,0,1,195,4,3603.35
40,3,2,2,170,0,4888.14
19,3,2,3,185,4,1649.98
62,5,3,3,85,26,1189.36
20,5,3,3,185,4,4261.76
19,1,1,0,185,4,1926.42
31,3,4,3,185,4,3302.93
5,5,4,1,185,4,2513.81
91,0,2,2,195,26,5083.6
64,4,4,3,190,0,4495.65
76,4,0,0,150,22,4755.58
31,0,2,2,180,4,3891.45
68,5,0,1,190,2,1822.13
38,1,1,1,185,4,3156.66
82,4,2,2,190,28,4621.86
63,4,0,0,180,0,5698.84
44,4,0,2,190,0,1983.91
17,2,4,2,190,0,6044.27
74,4,4,1,55,24,1059.21
55,4,3,2,110,4,2274.67
19,1,2,2,195,0,2600.14
4,4,2,3,190,6,2160.5
41,0,2,0,170,0,4582.93
55,2,1,2,150,28,3631.47
53,1,1,0,185,6,2501.93
87,2,4,0,65,26,1214.41
90,0,0,3,190,0,1905.33
7,3,4,2,180,2,1505.4
95,1,2,1,190,24,4221.05
62,5,4,3,65,8,1308.69
38,5,0,1,170,0,4721.48
18,1,2,3,185,20,4224.56
49,3,0,1,185,4,1210.73
5,3,3,1,180,28,5225.24
84,4,1,3,190,6,3511.96
54,1,1,3,180,0,1670.69
91,5,3,3,190,6,2880.67
78,2,0,0,190,22,4405.47
70,4,2,2,55,4,1180.43
50,3,2,0,150,20,2954.63
76,3,4,2,195,2,5316.42
40,3,0,3,175,4,4886.92
69,3,3,2,95,26,2008.48
1,5,4,2,195,12,3883.89
86,4,2,0,70,22,1397.38
74,3,1,1,185,4,3789.86
58,1,1,3,185,4,3888.04
17,1,3,0,165,28,3974.97
46,3,1,3,185,4,4389.87
65,1,2,0,150,28,3382.95
47,1,0,1,185,0,5031.41
31,1,3,1,185,4,2236.48
83,0,0,2,155,0,4209.41
1,3,3,0,175,4,1969.8
82,0,4,2,185,4,5218.98
40,2,0,1,195,0,3577.3
85,0,0,2,160,0,4510.99
14,3,0,0,130,26,3510.1
51,1,4,3,130,18,3297.13
82,5,2,3,150,20,2576.83
11,1,3,1,175,18,5089.07
32,4,2,0,195,0,3881.23
17,0,2,0,180,16,3772.65
21,1,4,1,180,0,3939.63
14,5,4,2,190,0,4808.04
79,3,0,1,115,28,2862.21
75,4,4,3,135,18,3252.98
99,5,0,2,175,26,2808.53
8,3,2,3,185,4,5434.43
85,0,1,1,90,20,2317.81
23,2,1,0,195,4,4405.59
23,2,4,1,185,4,4286.9
11,4,3,3,190,4,4763.95
12,4,4,2,145,2,3656.99
54,1,4,2,180,0,4531.13
73,1,4,0,75,28,1105.96
11,2,2,3,190,0,1855.29
91,5,0,2,140,22,3021.16
17,3,3,2,185,0,3908.55
37,0,4,2,180,0,1482.13
86,4,2,2,125,26,3203.41
74,1,0,1,85,24,2327.72
26,2,3,0,175,28,3123.82
94,1,1,2,195,24,5540.3
52,3,1,2,190,0,4015.76
62,2,1,1,185,4,1204.84
90,5,0,2,190,22,3690.18
97,2,4,0,180,0,3690.95
25,4,0,0,190,2,3987.53
26,0,3,2,185,4,4063.67
6,5,2,0,195,2,2488.08
34,4,1,1,190,0,2726.51
59,2,3,3,185,0,4127.81
86,4,2,1,60,20,1549.08
89,1,4,0,130,18,3487.31
23,5,1,3,190,6,2795.16
99,0,0,1,190,6,4906.92
6,0,3,3,185,4,3525.3
77,1,0,0,140,18,3505.46
9,3,3,1,150,26,4488.52
34,4,2,2,190,0,3193.94
30,0,2,2,195,4,5802.64
80,4,0,0,120,26,3208.07
34,3,1,0,195,0,3012.75
42,0,4,1,190,0,2088.07
38,0,4,3,190,6,1921.36
35,5,4,2,195,10,4277.63
34,5,1,0,190,4,2470.65
58,0,1,2,195,4,2722.62
64,1,2,2,185,28,2671.46
7,3,1,1,185,4,1934.25
45,4,1,3,190,4,3671.06
52,0,2,1,195,20,2911.88
63,3,0,3,195,12,4723.43
33,0,1,2,190,0,4258.42
26,4,4,3,190,0,4907.87
84,4,4,0,135,28,3400.85
51,4,3,1,190,0,3939.56
23,5,2,2,195,4,5194.73
38,4,3,1,185,28,4177.01
26,4,0,3,190,4,1850.0
63,5,1,1,185,0,3800.66
36,3,0,2,185,4,2663.12
42,1,0,0,160,0,3816.02
11,5,1,1,185,28,5039.06
88,1,2,3,180,0,5339.22
68,1,4,1,195,12,5077.53
81,2,0,2,185,28,5022.31
85,0,3,1,55,24,1139.53
98,4,2,2,185,20,4335.51
48,3,3,3,185,6,4132.1
11,0,3,3,175,0,4416.53
8,2,4,2,190,0,2752.14
64,1,4,0,190,28,5246.99
83,1,0,0,150,26,4557.68
0,2,3,0,190,6,3563.99
5,0,1,2,185,4,4720.57
37,3,4,1,180,0,1123.14
94,1,4,3,70,18,1303.13
99,4,3,1,180,0,3884.37
46,1,4,2,180,0,4294.37
42,1,2,1,190,6,4079.85
62,1,0,2,195,4,4636.94
16,0,4,3,190,6,5040.53
99,3,0,1,160,24,4034.36
36,5,1,2,185,2,6159.5
4,5,4,1,150,26,4371.44
27,5,4,0,190,4,4550.26
83,0,1,1,185,28,5044.17
62,3,4,3,190,8,4202.94
92,5,1,1,65,20,2038.66
40,5,1,3,195,0,1962.51
50,2,4,0,190,6,2939.29
95,4,3,3,170,28,1105.2
45,0,4,1,190,0,2518.6
75,4,3,1,190,0,3677.95
53,4,3,2,130,0,3300.77
84,2,4,1,65,6,1047.09
86,5,2,0,170,28,1139.36
33,3,1,3,195,0,2537.42
18,5,0,0,185,4,4891.58
17,1,3,3,195,12,4325.86
75,1,3,0,115,22,2480.01
39,1,4,2,190,0,2275.78
93,2,4,3,85,2,2644.19
88,5,0,3,185,4,1649.61
10,0,0,0,175,4,5906.93
53,5,1,2,185,2,3073.54
2,0,1,0,175,4,5948.8
90,1,3,2,170,28,2647.32
88,4,3,3,175,16,4771.42
91,4,1,3,170,28,1476.78
91,2,1,3,170,28,1051.32
61,1,1,0,155,0,4054.63
81,1,4,1,155,28,3381.21
67,1,4,1,185,28,4838.86
88,1,0,0,60,16,2441.02
45,0,3,3,60,6,1318.2
1,5,1,0,195,4,3606.09
58,4,1,1,185,2,4655.71
63,2,0,2,185,28,3366.69
60,1,1,2,185,4,2036.35
83,2,0,0,185,28,4518.35
5,3,1,1,185,4,3961.19
47,4,2,3,195,0,3493.06
74,3,3,2,195,4,4082.21
49,2,3,0,175,4,4720.72
44,3,1,3,185,4,5379.84
6,2,4,1,190,4,4638.7
34,0,4,3,190,0,1726.21
88,5,0,1,165,28,4198.04
87,3,2,0,190,6,1833.8
43,1,4,2,35,4,1076.75
6,3,1,3,135,20,2741.7
24,0,3,1,145,0,4048.39
77,2,4,2,90,26,2242.78
97,5,2,1,170,28,5978.19
77,5,0,1,195,0,3092.87
89,2,1,3,185,4,2938.67
20,2,1,0,195,0,4455.62
63,4,1,2,190,2,4528.34
51,2,2,1,195,12,3708.66
91,4,1,0,180,0,1022.56
92,1,3,1,180,0,748.45
42,0,2,3,185,4,4545.71
18,1,0,1,185,4,3716.89
37,4,2,3,185,0,5564.63
4,4,2,3,190,6,5088.29
31,5,2,1,185,0,6382.32
33,5,4,1,180,0,4248.79
26,1,4,0,185,4,3928.13
49,0,4,0,180,0,1330.38
48,4,4,1,190,4,4685.03
78,4,1,3,195,2,5521.4
11,4,2,3,190,4,5939.54
3,0,2,1,195,12,4241.25
67,4,4,3,195,28,6304.0
55,2,3,3,185,0,4643.84
47,0,0,2,190,6,3098.36
7,3,1,1,185,4,3208.39
2,4,2,0,190,0,2456.55
92,3,1,3,195,28,2633.55
98,5,2,2,130,22,2332.25
23,4,1,3,190,2,3679.56
67,3,3,1,185,28,1320.08
30,0,4,2,185,4,4108.16
72,0,3,2,190,0,1912.33
28,2,4,0,190,0,4685.03
4,0,3,1,140,0,3956.68
72,3,4,3,75,18,2035.88
63,0,0,3,185,4,3234.43
21,4,0,3,185,4,5485.07
85,3,0,1,190,22,4164.57
82,1,2,0,135,28,520.05
10,3,2,3,195,0,6245.22
70,2,0,0,195,28,3400.51
46,5,1,2,185,4,3308.81
17,5,0,3,185,4,2430.4
20,1,4,0,145,6,3728.93
4,1,4,1,165,28,3039.6
27,5,2,2,190,4,4756.45
1,5,0,2,190,4,5813.22
0,4,0,1,175,14,6313.37
34,4,2,2,180,0,2551.2
35,2,2,2,180,0,1873.64
46,2,4,2,65,4,2806.92
20,4,3,2,190,4,4929.07
61,5,3,3,195,12,4603.75
36,2,3,0,190,0,2903.11
57,5,4,3,185,4,4475.9
35,4,2,1,185,4,2415.95
43,3,0,3,190,0,1951.13
30,4,1,1,190,0,2828.24
37,2,1,0,195,4,4554.95
75,3,4,1,185,28,2361.38
5,0,2,3,185,4,2396.37
61,5,1,2,170,0,4092.28
47,5,3,0,130,28,2564.22
49,4,4,0,190,0,2485.67
83,1,2,0,65,0,1665.47
73,3,1,1,170,28,1688.22
30,1,0,1,190,0,3346.74
82,0,3,0,135,18,3159.45
7,0,1,0,190,0,1642.92
15,4,2,2,195,4,4785.91
5,2,2,0,185,4,3117.68
3,4,0,3,80,20,1582.84
11,4,2,2,185,4,3290.12
65,0,3,3,185,4,3951.88
36,5,2,1,190,0,1892.21
88,2,3,2,85,24,2007.23
51,1,3,3,140,18,3327.23
28,0,0,0,190,4,3232.37
9,4,0,0,195,2,4982.51
44,2,4,1,195,10,4410.62
13,1,1,0,195,0,1796.46
24,2,1,0,180,0,1877.46
64,0,0,0,180,4,4600.97
77,1,4,3,155,18,3187.77
53,3,3,3,185,4,4204.11
77,5,4,2,195,0,6793.76
68,0,0,2,185,4,2153.34
14,1,4,1,155,28,3154.28
59,5,3,3,185,4,1070.64
54,4,0,1,195,0,3994.12
45,5,0,2,190,6,4110.19
55,0,3,0,150,20,4841.1
32,4,0,2,170,28,3687.09
75,4,3,0,170,22,3719.45
71,3,4,3,115,26,2702.96
67,2,4,2,185,28,3629.01
1,4,3,1,195,4,3869.19
86,4,3,1,195,24,3600.5
4,5,4,2,195,2,4031.87
72,0,1,3,160,0,4469.4
25,4,4,3,185,4,4656.13
33,2,3,1,175,28,2399.0
27,1,2,1,195,0,4385.26
50,3,2,3,185,4,3159.85
50,2,4,1,55,4,1559.62
7,3,2,3,185,28,5125.35
35,0,1,1,125,6,2742.84
53,5,2,1,185,4,2442.15
74,1,4,0,65,28,1049.89
89,5,0,2,130,22,2601.51
86,0,1,1,85,24,1786.31
60,2,4,2,80,24,2154.77
15,0,2,2,185,4,1789.94
4,0,4,2,195,24,3801.44
78,3,0,3,185,12,4459.42
14,0,0,0,190,6,2485.53
75,3,4,2,70,10,3367.13
36,2,2,2,180,0,2146.68
23,1,1,2,190,2,2950.39
56,0,3,1,185,4,2435.6
47,1,2,3,190,6,4536.93
78,3,2,1,160,0,4790.72
4,4,3,1,190,4,3467.58
99,0,0,0,65,4,1751.55
81,2,2,0,190,6,1103.94
42,4,2,1,180,0,1598.61
32,3,0,3,185,4,3016.67
27,5,4,2,185,4,1841.96
13,1,1,3,185,4,4230.07
54,0,2,3,110,18,2291.8
5,2,3,2,185,4,3277.31
62,3,2,2,195,0,5123.3
37,5,4,1,185,4,2153.75
40,1,4,3,185,18,5834.0
78,2,1,3,190,6,2486.34
3,5,1,0,190,6,5409.88
58,1,3,2,145,0,3255.98
54,5,3,2,175,28,4572.21
46,2,0,1,185,4,3375.51
41,5,4,2,190,0,3214.52
35,4,0,2,195,0,3307.92
1,2,1,0,190,4,5484.1
77,2,2,2,100,4,2307.03
99,5,3,1,185,10,4727.18
87,4,4,2,165,4,4071.11
9,4,3,2,150,2,3146.38
15,1,1,0,190,6,4399.39
34,3,4,3,190,6,3635.84
7,4,0,0,185,4,4551.99
51,1,4,1,190,0,3450.04
84,5,0,3,195,0,4708.52
54,2,0,1,180,4,6255.79
11,3,3,3,190,6,2299.49
69,0,0,1,185,4,2187.15
45,5,4,1,190,2,5107.35
46,1,0,0,195,0,2430.26
78,2,3,3,55,0,1335.01
12,2,4,3,185,4,2188.83
54,1,0,3,185,4,5866.72
81,3,2,2,80,20,1653.75
24,3,3,1,190,4,3141.36
55,3,3,1,170,28,3828.28
74,5,0,0,125,22,2781.16
40,2,3,0,190,6,4197.56
49,2,2,1,190,0,2260.64
96,1,2,2,180,0,858.74
39,2,1,3,185,4,2873.06
68,5,1,3,190,4,5256.0
71,5,2,1,155,28,3440.53
77,3,1,1,150,2,4795.0
52,3,1,0,175,16,4556.08
94,2,2,2,110,20,2543.77
59,2,4,0,180,0,4585.48
56,3,0,2,195,4,3524.02
47,1,2,2,190,0,3722.62
63,4,4,1,195,28,2198.4
39,3,2,0,190,0,1966.71
92,0,0,3,70,4,1418.37
43,1,2,0,190,0,3259.47
74,4,0,0,190,6,2314.43
40,2,2,1,190,4,5177.92
85,3,4,0,155,18,4310.24
34,4,1,3,175,10,4345.7
20,2,0,1,185,4,3006.04
67,4,0,0,195,28,5161.37
90,4,3,0,145,16,3576.25
33,5,2,3,190,6,6368.3
55,5,2,1,190,0,3940.05
39,3,2,0,140,14,2883.78
27,4,4,0,190,4,3993.36
27,1,4,1,180,0,3149.78
42,5,0,0,195,0,2915.81
23,1,0,3,185,4,2423.3
87,0,1,2,130,6,2858.47
37,2,2,3,165,22,2920.18
15,2,1,3,185,4,1591.32
99,2,1,1,170,28,3779.77
68,3,0,1,185,4,2837.0
67,4,4,1,55,26,1953.72
45,5,1,2,190,28,3929.4
75,0,2,1,170,28,2702.25
60,1,4,2,170,0,4042.46
18,5,2,3,190,4,3113.22
42,4,0,2,175,8,4932.1
98,5,1,3,195,28,6759.48
7,3,1,1,185,4,1646.86
4,0,1,0,180,0,1645.08
7,5,2,0,185,4,3721.64
22,4,0,0,190,0,2713.7
40,1,0,0,180,0,2323.25
10,0,4,2,190,4,4928.29
58,4,3,0,85,22,1386.02
71,3,4,2,180,0,4836.59
23,3,2,2,185,4,4111.59
78,1,0,0,115,26,2341.91
49,2,0,0,190,0,4328.54
58,3,3,2,180,0,5241.63
94,5,2,1,160,24,2668.52
31,2,0,1,185,4,2295.96
51,1,2,1,40,28,1212.91
34,1,3,2,75,18,1905.21
40,1,0,0,130,26,3302.32
55,0,4,2,150,18,3349.6
77,2,2,3,180,8,4373.51
73,4,2,3,185,26,6193.91
0,5,2,3,190,4,3365.82
68,2,1,2,185,4,3419.57
70,1,2,2,190,28,2685.82
43,4,0,1,185,4,1138.37
88,2,1,2,135,26,2755.37
55,1,1,1,185,4,3486.25
62,1,4,2,180,0,3007.71
42,2,3,1,65,20,1652.37
19,3,4,3,185,4,3228.87
6,1,3,3,50,0,1350.95
60,0,1,3,195,0,2557.04
14,2,3,3,185,4,2181.73
46,2,1,0,175,14,4046.06
77,3,0,1,185,28,2654.0
78,5,3,3,190,6,5976.11
95,0,1,0,190,6,3334.63
38,3,4,2,150,2,3171.38
6,4,4,2,195,12,4229.02
62,3,3,3,195,12,4343.89
79,0,1,2,175,0,4566.82
91,0,0,3,185,4,1549.29
24,4,2,0,190,6,3724.12
69,4,1,3,145,20,3642.32
49,2,2,0,185,4,2459.31
66,1,3,3,145,24,912.94
42,4,1,3,190,10,4013.68
21,0,0,0,190,0,2227.94
98,1,0,0,195,28,4291.23
90,5,0,3,85,24,1741.75
59,4,0,2,195,12,4797.4
49,4,0,1,185,4,1307.32
62,0,2,0,190,6,3291.43
20,3,1,2,190,6,4187.04
68,4,2,1,190,4,5809.01
91,1,3,2,195,24,6171.54
49,5,2,2,190,0,3073.49
94,4,1,1,195,26,4035.03
59,3,2,0,195,0,4613.48
95,1,1,3,170,26,1112.42
75,3,0,0,185,22,5013.35
42,0,2,3,195,24,4543.8
97,1,2,1,130,26,2682.87
88,1,1,3,190,22,5153.49
69,3,2,0,70,24,2037.13
59,2,1,2,180,0,1303.45
54,1,3,0,180,0,1545.77
27,0,0,3,185,4,8279.04
80,1,1,0,35,0,972.27
33,3,2,3,185,4,1528.16
31,2,3,2,185,4,3253.41
77,5,2,2,75,18,2292.66
9,1,0,2,190,0,1334.21
77,5,3,2,185,28,3371.08
74,1,1,0,55,24,1027.17
1,2,2,1,135,20,3616.08
54,0,2,3,185,4,2368.42
30,3,3,2,150,26,3518.96
52,2,0,1,190,6,3249.05
48,3,2,0,185,4,2802.41
79,1,4,1,65,4,1622.85
39,1,1,0,190,2,4635.75
88,3,4,2,180,0,1400.62
34,0,2,3,190,0,2333.68
84,5,2,2,160,28,3338.7
33,3,1,3,195,28,4797.05
32,5,1,1,185,4,2510.33
35,0,4,0,190,0,1574.12
74,5,4,2,190,0,5252.01
18,2,4,1,180,0,5859.84
66,3,3,0,170,0,4463.32
40,4,0,2,190,2,1884.14
34,4,0,1,190,0,2225.91
10,5,4,2,190,4,6047.8
83,1,3,3,65,20,1304.4
48,0,4,2,190,18,4462.48
67,3,3,0,170,28,4933.0
1,2,1,2,195,4,3021.24
21,1,0,3,195,4,5605.06
72,0,1,2,180,0,4390.17
88,2,2,2,170,28,775.54
50,1,4,0,185,4,1964.58
74,2,4,2,185,4,3574.91
97,3,2,2,185,26,4281.78
51,4,1,2,195,4,2498.8
69,4,3,3,190,4,4474.42
33,5,0,3,165,26,1179.34
46,1,3,3,185,4,4239.98
34,4,2,3,195,0,1815.21
80,0,0,1,195,12,5058.86
48,3,2,3,170,28,2878.93
1,1,2,0,190,4,4771.07
63,5,3,0,175,28,5252.45
18,1,1,1,190,0,1551.91
5,0,2,1,185,4,3152.93
43,0,2,0,190,0,2398.65
28,0,4,3,185,18,6029.69
25,0,1,1,195,0,2901.9
22,1,4,3,140,26,4989.83
0,5,1,2,190,4,3862.26
37,1,0,1,175,0,4226.08
35,0,0,3,175,28,2908.98
5,2,0,3,185,4,2659.98
7,4,3,3,195,28,5094.31
79,5,4,2,190,0,2742.93
19,3,1,0,185,4,3519.95
45,5,0,2,55,24,2020.35
32,4,4,3,190,4,2645.78
30,3,2,2,190,0,4036.15
39,4,2,3,185,4,3346.67
87,2,4,2,180,0,3332.65
83,1,1,0,85,26,875.15
44,1,4,1,190,4,3864.0
90,0,3,2,160,0,3521.02
10,0,1,0,185,0,6154.01
87,1,3,2,170,28,3870.16
80,4,4,3,190,0,2498.95
11,0,2,0,190,4,5260.39
34,4,1,3,190,6,3589.4
15,4,4,3,190,4,2548.4
24,4,1,0,195,4,4395.63
41,0,0,1,185,4,4527.11
46,1,4,1,190,0,2685.62
4,1,0,2,150,20,3402.54
66,3,4,0,100,12,2501.45
59,1,2,3,190,6,1509.94
33,4,3,1,190,4,2532.25
0,1,3,3,75,18,1727.95
54,3,4,3,185,28,4547.76
16,2,3,3,185,4,5295.29
47,2,0,3,185,2,3758.39
23,2,1,0,190,0,3459.2
42,0,4,3,185,4,2121.93
87,0,4,3,175,28,1536.7
60,1,0,3,185,4,3251.44
91,2,2,2,85,0,1843.27
77,5,4,0,185,28,2018.81
28,2,4,2,180,0,3096.94
43,4,0,1,140,20,3571.72
97,0,0,0,110,20,1972.49
60,3,1,2,185,20,3447.62
80,5,1,0,55,24,1208.46
61,2,1,2,130,26,3248.61
23,4,2,0,180,2,1494.02
91,4,2,1,175,16,6294.62
78,1,3,3,190,6,3429.39
76,1,4,3,120,26,2702.13
50,1,0,3,195,6,3880.48
67,2,1,1,185,20,5277.72
18,1,4,0,175,0,2129.92
22,0,2,3,185,4,2639.4
97,4,2,3,185,4,4464.75
50,5,3,1,185,4,3297.56
54,0,3,1,190,6,3514.79
62,1,4,3,185,4,1484.82
57,0,0,3,190,6,2238.65
17,3,2,1,185,4,5304.29
25,3,3,2,185,4,6054.58
95,4,4,2,195,26,5416.12
70,0,2,1,185,4,989.46
59,4,0,1,190,0,3670.63
74,3,1,0,90,26,2460.44
90,2,3,1,55,26,934.18
76,4,4,3,100,12,2499.99
18,5,0,0,195,4,5008.43
74,3,3,3,185,4,5057.4
47,5,0,1,195,0,2512.6
55,1,0,3,70,0,1704.13
98,5,4,2,150,18,3664.52
59,1,3,0,170,0,4645.89
88,1,2,1,80,0,2008.39
46,1,1,0,185,0,5318.78
0,4,4,0,185,4,5042.99
61,1,2,2,195,28,4029.26
80,0,4,1,180,0,735.86
80,0,2,1,165,0,4794.41
18,1,3,3,165,28,1305.85
82,4,1,2,170,28,2185.13
29,4,3,2,185,4,4594.16
15,0,4,2,190,6,2867.67
38,2,4,1,195,12,4168.65
82,2,4,0,75,18,1506.58
31,5,0,0,195,2,2259.29
75,0,2,2,160,0,4091.01
3,5,2,0,185,4,4763.66
89,0,3,1,150,26,3737.53
42,5,2,2,170,28,1846.03
11,3,2,3,185,4,3191.84
13,4,3,0,190,0,5926.74
18,3,3,3,185,4,3275.69
28,2,0,1,185,4,3278.35
55,5,2,2,185,28,3725.98
18,3,4,0,175,4,5269.57
27,5,0,2,195,2,5810.81
86,4,3,1,85,26,1707.84
38,3,3,1,185,4,4243.05
43,4,3,1,190,6,4468.67
50,4,4,0,190,0,1225.97
83,2,4,0,80,22,1897.79
35,2,2,3,185,4,5390.16
25,4,0,2,185,4,5324.39
66,4,3,1,110,4,2980.63
18,1,1,2,195,0,5228.24
86,1,1,2,180,0,2908.31
16,4,3,0,190,6,3061.32
20,2,2,2,195,0,3488.18
56,3,3,0,165,0,3539.67
29,4,2,3,190,6,2190.58
89,4,4,1,155,26,3739.99
77,2,2,2,160,0,4980.88
29,3,0,2,165,0,3318.87
96,5,4,2,170,28,1517.14
34,5,2,1,175,16,4614.24
82,5,4,0,185,28,3176.47
11,4,4,0,140,26,3310.47
21,1,1,2,190,4,4678.05
98,4,0,2,130,22,2389.48
88,4,1,0,75,26,1391.59
97,3,1,0,185,16,5063.5
91,5,4,3,170,28,868.28
68,2,2,0,175,14,3695.44
90,3,2,1,155,28,5100.71
79,0,4,2,85,26,1550.96
89,2,2,1,155,0,3140.12
29,2,2,2,185,4,6291.14
97,4,0,3,175,16,4912.77
49,3,1,2,130,26,2697.11
66,2,4,0,190,0,2072.07
93,0,2,1,185,26,4910.41
51,4,1,1,190,4,2474.26
22,3,0,0,185,0,4587.52
53,3,3,2,175,14,3639.64
67,1,2,0,180,0,1652.42
95,3,2,0,55,24,651.19
47,4,4,1,140,26,3642.68
93,5,2,1,170,16,5433.68
79,5,4,3,185,4,5289.36
37,1,2,0,120,22,2139.39
33,0,1,2,195,28,6188.4
54,3,3,1,185,4,4408.71
50,3,4,2,185,28,3615.66
91,1,4,2,195,28,5199.7
76,0,1,1,180,0,1920.78
9,3,1,2,190,2,2173.83
73,5,2,2,175,14,4890.96
49,0,0,0,185,4,3561.05
50,5,4,3,185,4,1481.25
69,5,1,1,170,28,3573.34
17,3,0,1,185,4,4596.2
20,3,3,2,55,26,1538.1
89,1,1,2,185,28,4667.43
13,4,2,3,185,4,4205.19
26,2,0,2,180,0,5165.56
91,0,1,1,190,6,1147.56
43,5,4,2,195,0,1696.8
81,5,0,1,125,20,2932.6
45,2,4,3,195,12,4688.6
85,1,2,0,85,26,1466.74
98,1,4,1,170,28,1065.76
80,2,4,0,120,26,2341.67
10,4,2,0,190,4,5144.95
69,2,2,0,180,0,2444.94
70,5,0,0,190,6,1970.34
