Customer_ID,Age,Gender,Marital_Status,Region,Loyalty_Score,Frequency,Recency,Discount_Response_Rate,Average_Basket_Value,Annual_Expenditure,Customer_Type,Channel_Preference,Tenure_Years,Returns_Rate,Satisfaction_Score,Category_Pref,Cluster,TSNE-1,TSNE-2
4116,37,0,3,0,4.920309154438429,11,208,0.04,251.19,33157.08,0,1,1.7,0.1,4,1,0,4.4691033,40.801556
4117,18,0,1,0,3.815335590291944,6,137,0.27,233.98,16846.56,3,2,1.3,0.04,3,0,0,-43.086212,19.306335
4118,34,0,2,0,6.541566295962512,4,267,0.05,332.13,15942.24,2,2,5.6,0.04,4,1,0,-54.357788,30.083765
4119,27,1,1,0,6.34545395551338,6,149,0.09,344.91,24833.52,3,0,7.2,0.17,5,4,0,25.758059,-13.573175
4120,32,1,0,1,3.1545028728712605,4,204,0.42,676.68,32480.64,3,2,7.6,0.16,3,2,0,39.072712,10.000485
4121,38,1,2,0,4.9953853092030505,13,196,0.52,68.8,10732.8,3,1,5.8,0.1,2,0,0,22.423475,-8.47911
4122,51,1,1,2,6.277033158496728,3,282,0.3,136.15,4901.4,0,0,3.6,0.01,3,1,0,38.66069,-54.895473
4123,42,0,1,2,4.649383359671942,11,147,0.44,199.58,26344.56,3,0,1.5,0.02,4,1,0,-5.1982822,40.798477
4124,43,0,2,0,3.5435649503889106,8,273,0.06,636.27,61081.92,3,0,5.7,0.21,3,4,0,31.942064,27.585146
4125,26,0,1,1,2.8151929439104086,7,251,0.13,136.92,11501.28,1,0,3.4,0.11,2,1,0,-17.043375,7.293267
4126,29,0,2,2,6.708535123156724,2,172,0.26,159.09,3818.16,2,0,8.1,0.0,3,1,0,-23.283636,37.06835
4127,61,0,2,1,6.80542629656994,4,189,0.48,177.86,8537.28,3,0,5.1,0.05,5,2,0,-32.92492,1.0155134
4128,31,1,1,3,4.584104802251903,11,129,0.14,167.47,22106.04,0,2,2.3,0.01,2,0,0,5.0950575,-13.1767845
4129,59,1,1,1,6.532275169053355,6,240,0.05,228.65,16462.8,3,0,8.3,0.06,3,0,0,36.730473,-23.569923
4130,37,1,0,2,1.0,12,200,0.35,224.29,32297.76,3,0,9.1,0.02,3,1,0,29.461157,-8.600445
4131,40,1,1,3,7.655109301418472,9,350,0.06,224.96,24295.68,2,2,1.9,0.14,3,4,0,3.860962,-32.557453
4132,52,0,1,2,4.686110389445642,11,121,0.27,222.17,29326.44,3,0,5.6,0.09,2,0,0,3.046317,21.39588
4133,55,0,1,1,5.283553121598978,9,115,0.52,393.47,42494.76,2,2,8.5,0.01,1,4,0,14.564111,49.22886
4134,38,0,2,2,4.358964552668061,8,41,0.44,219.55,21076.8,1,0,8.7,0.0,2,2,0,-3.7533793,48.047104
4135,35,0,1,1,7.791414963735011,10,152,0.24,100.12,12014.4,0,2,5.9,0.15,3,2,0,-47.600224,33.534985
4136,39,0,1,1,2.8785367520889324,4,171,0.59,193.49,9287.52,0,0,5.4,0.1,1,1,0,-16.766155,3.8171177
4137,44,1,2,1,7.948920653213671,6,337,0.2,196.75,14166.0,2,0,0.6,0.21,3,2,0,19.54723,-38.688602
4138,50,0,1,2,5.792541841890222,12,94,0.45,366.56,52784.64,3,1,7.3,0.12,3,2,0,11.419184,48.760506
4139,40,1,2,3,6.245328431836316,6,116,0.3,304.41,21917.52,0,2,1.9,0.21,3,2,0,-5.9570084,-44.37115
4140,47,1,1,0,4.341590873342168,6,235,0.41,323.27,23275.44,0,2,8.9,0.22,3,1,0,-4.6590767,-15.615743
4141,59,1,1,0,2.3835616042072587,12,265,0.4,305.72,44023.68,3,2,7.9,0.04,4,2,0,19.402626,0.7973501
4142,44,0,3,1,6.861021531072203,6,218,0.18,224.73,16180.56,1,2,9.9,0.02,3,2,0,-54.75035,31.578636
4143,43,1,2,2,5.622816702378662,11,160,0.22,131.38,17342.16,3,1,5.5,0.02,5,1,0,20.753944,-5.0128865
4144,21,1,1,3,7.723246916617635,8,219,0.32,204.55,19636.8,1,0,4.7,0.08,3,3,0,21.21222,-24.852999
4145,18,0,2,1,4.612447359568604,10,11,0.2,124.19,14902.8,3,2,3.1,0.13,4,1,0,-41.137615,19.939365
4146,44,0,1,3,4.16153724220217,3,116,0.08,68.14,2453.04,3,2,0.5,0.1,1,0,0,-38.187855,24.470654
4147,38,1,1,2,7.776176473280604,11,229,0.17,215.89,28497.48,3,2,6.4,0.08,5,2,0,22.398994,-2.230833
4148,33,1,1,3,8.823788328994889,10,274,0.5,325.01,39001.2,3,2,9.5,0.03,1,2,0,64.09593,-6.8559737
4149,42,0,1,2,5.01869435273146,7,8,0.32,130.58,10968.72,3,2,4.8,0.0,5,0,0,-48.683987,4.1812377
4150,39,1,0,2,3.494485006285788,11,283,0.15,99.92,13189.44,3,2,3.0,0.16,4,3,0,-11.04839,-29.272337
4151,53,0,2,3,6.621061525579098,8,210,0.43,314.41,30183.36,2,0,6.8,0.13,4,4,0,-7.1681023,43.637226
4152,41,0,2,3,4.491958867658651,5,265,0.12,356.18,21370.8,3,2,7.2,0.05,2,2,0,-55.544117,21.717676
4153,31,1,1,1,6.198525650801597,4,2,0.17,161.25,7740.0,3,2,7.2,0.04,3,2,0,0.89509106,-33.577488
4154,51,1,1,3,4.481448051242493,6,81,0.4,103.57,7457.04,2,0,9.6,0.14,3,3,0,43.589943,-34.722927
4155,37,1,2,1,8.128028036423625,13,302,0.32,373.0,58188.0,0,0,1.3,0.32,3,1,0,13.517306,1.1461077
4156,46,1,1,1,3.6010209898986005,9,198,0.39,140.06,15126.48,3,1,8.1,0.11,3,4,0,13.309491,-21.893282
4157,34,1,1,0,5.96105932504392,14,140,0.43,387.04,65022.72,1,0,0.9,0.04,4,2,0,42.446125,15.529778
4158,32,0,2,0,4.022596059535752,10,172,0.19,142.28,17073.6,2,0,7.1,0.04,3,4,0,-8.033101,37.7444
4159,41,1,1,3,4.4369868771584615,6,355,0.28,280.61,20203.92,3,0,7.6,0.09,2,1,0,35.52636,-22.093443
4160,40,0,1,2,4.175888690478847,8,158,0.31,207.54,19923.84,3,0,4.1,0.15,2,4,0,-25.873392,28.60627
4161,45,0,2,1,6.477216132186831,7,52,0.07,205.36,17250.24,3,0,7.2,0.13,2,2,0,-23.379992,32.913574
4162,36,1,2,0,6.836726229867741,8,303,0.15,220.5,21168.0,3,1,2.1,0.06,5,4,0,47.06863,-5.2336397
4163,18,1,0,2,6.115477657864743,8,36,0.05,222.51,21360.96,3,0,0.4,0.01,2,1,0,29.471306,-27.650661
4164,34,1,3,2,4.784033066509459,10,70,0.38,244.75,29370.0,1,2,1.9,0.01,3,4,0,27.97102,8.837777
4165,49,1,1,2,5.280360062003186,9,288,0.37,165.09,17829.72,2,0,1.5,0.13,3,1,0,16.082752,-33.607693
4166,36,0,2,1,6.795443136918849,5,226,0.3,537.73,32263.8,1,0,8.4,0.01,3,1,0,14.391915,44.83636
4167,37,1,0,2,6.858623174415211,8,300,0.07,71.31,6845.76,0,0,2.8,0.03,1,0,0,-11.431411,-11.5440445
4168,51,0,1,2,1.0,6,71,0.12,350.76,25254.72,0,0,7.3,0.14,3,4,0,-31.968567,36.71752
4169,31,1,1,0,4.455555656454608,13,352,0.56,222.34,34685.04,1,0,8.3,0.08,3,1,0,26.14106,-6.192918
4170,21,1,1,0,4.551482417121029,4,145,0.66,96.61,4637.28,3,0,9.6,0.11,4,2,0,-11.117103,-20.356752
4171,38,0,2,1,6.338505128252324,9,160,0.47,292.06,31542.48,1,0,8.3,0.0,3,4,0,-3.5935187,46.09803
4172,34,0,1,1,4.8664583645785084,10,14,0.14,263.96,31675.2,3,2,8.5,0.01,5,3,0,-37.38985,48.23048
4173,28,1,2,2,6.438366761898575,4,141,0.1,394.73,18947.04,0,0,3.5,0.01,2,4,0,24.119802,-26.909576
4174,37,1,2,1,2.8426784579388955,6,128,0.46,107.4,7732.8,3,2,3.0,0.08,3,2,0,-9.044696,-40.39625
4175,45,0,1,0,5.52010903092156,8,217,0.34,380.2,36499.2,1,0,4.3,0.01,5,2,0,25.675726,46.065475
4176,39,1,0,3,6.800411306900989,4,268,0.05,178.55,8570.4,2,0,6.8,0.0,3,4,0,42.770657,-35.98118
4177,43,1,1,0,2.051234261363704,11,173,0.38,165.03,21783.96,1,2,3.2,0.22,3,0,0,-0.3099825,-9.489348
4178,61,0,1,0,10.0,16,144,0.34,213.78,41045.76,2,0,0.4,0.05,4,2,0,5.2816195,48.46048
4179,35,0,2,2,7.381771865733039,8,308,0.27,433.49,41615.04,2,1,5.5,0.4,1,1,0,12.138246,25.119762
4180,43,0,2,2,5.002706604931284,9,149,0.39,304.46,32881.68,0,0,0.4,0.23,3,1,0,-17.203764,-2.2896328
4181,33,0,2,3,3.343183785522464,3,24,0.46,201.93,7269.48,3,2,7.8,0.02,2,4,0,-48.349236,24.97796
4182,29,0,1,3,4.649829699452589,6,43,0.18,719.63,51813.36,3,0,1.3,0.05,2,3,0,45.612755,32.46451
4183,32,0,1,2,5.167604719222681,7,123,0.2,375.52,31543.68,3,1,9.2,0.14,5,1,0,15.0559225,24.522964
4184,34,0,2,2,5.881325113624095,5,111,0.18,279.61,16776.6,3,1,5.5,0.16,4,1,0,-30.228836,-7.696687
4185,44,0,3,3,8.001321698920062,9,289,0.53,213.01,23005.08,1,1,6.4,0.0,4,0,0,-13.001339,25.027336
4186,68,0,2,1,4.047803061114308,9,159,0.29,115.4,12463.2,3,0,3.8,0.07,3,0,0,-9.591169,21.941822
4187,31,1,1,3,6.125419675145123,9,9,0.68,554.59,59895.72,0,0,6.5,0.14,2,1,0,46.547195,28.509575
4188,35,1,1,3,2.415141674799774,7,241,0.28,803.36,67482.24,1,2,2.6,0.08,3,4,0,44.280067,34.958107
4189,39,0,2,1,4.172798571349465,5,35,0.17,348.73,20923.8,0,2,8.1,0.07,5,1,0,20.974148,46.399162
4190,44,0,1,3,5.7534336957387175,9,8,0.13,174.25,18819.0,0,1,3.3,0.07,2,4,0,-35.30918,26.127111
4191,43,1,1,3,6.3825249820176095,7,331,0.36,184.37,15487.08,3,0,6.4,0.18,4,4,0,44.935123,-30.075369
4192,55,0,1,3,3.4935350466707606,9,145,0.03,146.92,15867.36,1,1,7.2,0.1,3,4,0,-35.275932,36.963913
4193,18,1,1,2,4.118416607976172,6,80,0.29,301.35,21697.2,0,2,3.2,0.02,3,3,0,5.890837,-16.149443
4194,18,0,2,1,7.921113271167091,4,20,0.07,219.27,10524.96,1,2,6.4,0.26,3,4,0,-39.117905,-20.645996
4195,34,0,1,0,7.32381723925609,9,248,0.05,125.34,13536.72,2,2,3.8,0.02,4,0,0,-32.24898,19.979881
4196,53,0,0,2,5.416914434104733,8,334,0.3,235.85,22641.6,2,0,5.5,0.01,3,3,0,-10.043582,46.674946
4197,21,1,2,1,1.0,7,22,0.2,113.63,9544.92,3,0,7.9,0.19,4,0,0,27.279802,-11.264935
4198,18,0,2,2,10.0,9,71,0.08,378.38,40865.04,0,1,7.3,0.02,3,3,0,-0.59516734,53.806137
4199,46,1,0,0,4.96013687668551,9,209,0.23,433.11,46775.88,1,2,2.4,0.1,2,3,0,32.217125,14.317063
4200,42,1,2,1,4.374865883957346,7,77,0.04,515.27,43282.68,1,0,7.1,0.01,3,4,0,37.34276,2.435072
4201,26,1,1,2,3.95528014829177,7,81,0.27,246.41,20698.44,3,0,8.1,0.0,2,2,0,33.326637,-6.4066334
4202,28,0,1,1,5.752734074398218,9,248,0.43,161.41,17432.28,0,0,1.5,0.06,1,1,0,-14.8062315,5.215499
4203,28,1,1,0,5.773165178341859,4,208,0.24,64.93,3116.64,2,1,0.5,0.03,2,3,0,12.167292,-31.594194
4204,41,1,1,0,6.901255746253025,6,159,0.32,297.43,21414.96,3,1,4.5,0.08,3,4,0,7.84064,-36.30525
4205,32,0,2,1,3.147875671301974,8,341,0.28,222.65,21374.4,3,2,2.5,0.16,4,4,0,-47.674667,21.706158
4206,45,0,2,3,4.375010243717478,17,141,0.29,964.99,196857.96,3,0,1.1,0.02,3,0,-1,40.244152,30.826588
4207,18,0,1,1,9.061091446448405,10,113,0.45,334.95,40194.0,3,0,8.8,0.06,3,2,0,3.2290494,52.829254
4208,29,0,1,0,5.449181266499983,6,253,0.4,192.52,13861.44,3,0,0.4,0.07,3,4,0,-23.500645,13.707317
4209,26,1,1,3,4.654951253346507,11,29,0.31,264.75,34947.0,3,0,3.4,0.05,3,0,0,34.605423,-8.145162
4210,36,0,1,3,3.1167644688325966,8,138,0.3,329.62,31643.52,1,2,7.7,0.02,3,1,0,-10.959565,54.892513
4211,33,0,2,1,6.011868611641503,7,123,0.31,577.0,48468.0,0,2,0.5,0.01,1,0,0,29.127337,22.428848
4212,49,1,2,3,7.062036434084888,14,363,0.42,234.94,39469.92,2,0,2.3,0.04,4,4,0,52.737576,-11.519756
4213,18,1,1,3,6.749175291619615,5,77,0.22,198.01,11880.6,3,1,6.3,0.17,3,0,0,17.495262,-13.160921
4214,40,1,1,0,4.482398272782167,8,35,0.28,88.43,8489.28,2,1,4.7,0.11,4,4,0,1.5814812,-38.14712
4215,46,1,2,2,5.722504566727072,10,310,0.2,227.96,27355.2,0,1,1.0,0.03,1,4,0,62.624596,-11.999002
4216,62,0,2,1,8.343318873297223,8,158,0.69,212.72,20421.12,1,1,4.1,0.12,5,4,0,-52.018696,-9.578563
4217,34,0,2,0,7.141764584342938,10,174,0.43,139.12,16694.4,3,2,3.1,0.0,4,2,0,-35.733242,17.406153
4218,43,0,2,2,3.431674515613361,14,235,0.22,130.94,21997.92,1,0,7.0,0.1,3,1,0,1.4351755,14.469707
4219,18,0,1,3,1.0,5,298,0.03,77.6,4656.0,3,2,5.6,0.09,1,1,0,-38.43553,30.333967
4220,18,1,0,2,5.59354501416847,6,199,0.26,107.93,7770.96,3,0,5.3,0.08,4,4,0,18.542694,-25.114594
4221,50,0,0,0,6.597136253496865,10,177,0.27,117.75,14130.0,3,2,7.6,0.12,4,0,0,-39.93985,-10.397641
4222,39,1,0,1,2.821551016253475,8,208,0.19,119.47,11469.12,0,0,2.2,0.16,5,1,0,19.190186,-31.593695
4223,54,0,0,1,4.982420955754445,7,69,0.12,202.87,17041.08,3,0,6.2,0.01,4,4,0,-12.6840725,44.050697
4224,23,1,1,1,4.472601868253843,10,134,0.66,342.29,41074.8,3,1,2.0,0.09,5,3,0,32.551273,8.177942
4225,46,0,2,1,5.208572644464398,10,3,0.31,199.4,23928.0,3,2,5.0,0.22,3,2,0,-35.085438,-10.119507
4226,62,1,1,0,3.910607425760575,9,309,0.41,92.96,10039.68,3,0,7.2,0.15,4,4,0,13.974071,-22.603895
4227,45,1,2,3,7.581021995255987,6,10,0.15,166.33,11975.76,2,2,7.0,0.34,3,2,0,-21.442234,-23.79339
4228,43,1,2,0,5.295937761265526,2,24,0.3,158.6,3806.4,1,0,4.6,0.07,5,4,0,9.662319,-41.575058
4229,40,0,2,0,3.2419662276705,6,112,0.54,437.94,31531.68,3,2,2.7,0.02,1,4,0,-25.131548,53.920597
4230,21,0,1,0,6.834924307187441,10,340,0.23,185.47,22256.4,3,1,0.3,0.0,2,2,0,-31.203789,20.226625
4231,56,1,2,2,2.47162480801659,6,278,0.08,259.78,18704.16,3,1,3.9,0.16,1,0,0,-6.853944,-17.914427
4232,32,0,2,2,7.568988755070265,8,317,0.05,381.4,36614.4,3,0,6.0,0.16,3,1,0,11.161759,25.027096
4233,46,0,1,2,6.982118848445127,6,222,0.22,225.06,16204.32,3,0,3.0,0.34,4,0,0,-30.417582,-11.071641
4234,21,0,0,0,7.779550590641572,7,323,0.4,290.45,24397.8,3,0,8.1,0.13,3,0,0,-7.099504,28.032501
4235,25,0,1,1,4.683507255116768,9,260,0.54,201.66,21779.28,2,0,8.5,0.01,4,4,0,-7.452811,45.857185
4236,57,1,0,1,4.007772040433247,9,179,0.72,160.64,17349.12,3,0,4.3,0.15,3,3,0,15.977091,-28.985348
4237,35,1,2,0,5.168043521866187,11,4,0.25,207.68,27413.76,0,0,4.6,0.09,1,4,0,21.76075,-19.011465
4238,57,0,2,3,4.831126427288937,10,295,0.46,223.9,26868.0,3,1,1.9,0.05,4,1,0,-39.088173,52.358086
4239,39,0,1,0,3.6945274288729752,6,31,0.07,140.86,10141.92,2,0,1.7,0.1,3,0,0,-18.54191,10.748646
4240,18,0,1,3,3.8927533717487153,8,201,0.29,237.34,22784.64,3,0,2.4,0.1,4,1,0,-24.573366,42.003147
4241,50,0,1,0,4.267254305467072,7,30,0.17,329.77,27700.68,3,0,4.2,0.11,2,4,0,3.5888724,56.226036
4242,32,1,1,2,2.6599926271202747,5,245,0.47,163.33,9799.8,2,1,9.7,0.02,5,4,0,-10.260925,-22.40592
4243,48,0,1,0,6.355926579198669,8,349,0.52,76.68,7361.28,3,2,6.3,0.11,3,4,0,-57.567837,3.0954313
4244,40,1,0,3,4.895405724857987,8,167,0.08,387.2,37171.2,0,2,4.3,0.08,4,4,0,52.141544,-3.4160953
4245,21,0,2,1,4.383243061532706,10,99,0.58,196.3,23556.0,2,0,2.3,0.14,2,2,0,-23.081676,8.525475
4246,41,1,2,2,2.779291678116645,11,25,0.29,223.04,29441.28,2,0,7.8,0.41,3,4,0,12.647688,-5.365452
4247,66,0,1,1,2.67925404466507,8,249,0.04,500.45,48043.2,0,0,6.4,0.18,3,4,0,11.008113,39.567776
4248,45,0,2,2,8.871828101444825,5,58,0.27,167.79,10067.4,3,0,4.1,0.18,5,2,0,-31.01063,-8.805068
4249,39,1,2,3,3.7454850742768606,12,229,0.25,173.06,24920.64,3,0,6.1,0.0,3,2,0,39.963013,-8.390842
4250,52,1,2,2,6.221056788418653,8,164,0.52,160.52,15409.92,3,1,5.8,0.06,2,4,0,7.4707227,-45.028828
4251,42,0,2,2,5.325268939800354,5,106,0.34,473.94,28436.4,2,0,5.8,0.04,3,2,0,14.615924,44.80134
4252,42,0,2,3,1.0,7,302,0.32,158.93,13350.12,2,2,0.8,0.09,3,1,0,-52.269295,20.014881
4253,26,1,2,0,8.584901646277185,12,345,0.05,91.33,13151.52,3,2,9.0,0.03,4,4,0,0.6194156,-30.935293
4254,42,0,1,0,6.368167957552232,7,277,0.21,197.96,16628.64,2,2,8.5,0.26,3,4,0,-59.93288,2.6316056
4255,52,0,1,3,3.4646596913903824,8,202,0.34,331.02,31777.92,3,1,0.9,0.17,1,2,0,-26.866354,30.12757
4256,29,1,1,2,4.94326699114081,10,295,0.28,131.38,15765.6,0,0,6.4,0.18,2,0,0,-9.823177,-11.86623
4257,57,1,1,0,2.7016332651926684,12,99,0.19,173.86,25035.84,0,0,5.0,0.03,3,0,0,15.377115,-0.9989303
4258,38,0,2,1,8.652440956922268,6,233,0.39,391.29,28172.88,0,0,7.5,0.02,2,2,0,13.84709,45.057896
4259,29,0,2,1,3.184684583517071,9,31,0.42,234.91,25370.28,1,2,4.1,0.29,3,2,0,-20.864403,-11.390342
4260,51,0,2,2,3.953832006610681,12,323,0.17,103.5,14904.0,1,2,9.8,0.0,3,4,0,-21.489609,60.426975
4261,36,0,1,2,3.5408778437048176,4,65,0.09,463.63,22254.24,3,0,9.5,0.02,1,0,0,13.763085,41.258846
4262,49,1,1,3,5.16075880041834,9,173,0.19,109.27,11801.16,3,2,1.0,0.14,5,4,0,-11.167346,-30.23766
4263,36,1,2,3,7.740633000278628,9,167,0.24,211.57,22849.56,0,0,3.1,0.02,4,2,0,51.306953,-10.021758
4264,39,1,2,3,8.578748898190316,5,236,0.28,383.63,23017.8,1,0,2.2,0.23,3,1,0,18.934395,-38.812336
4265,45,1,3,2,4.202007711555407,11,87,0.46,176.11,23246.52,3,1,3.3,0.1,2,4,0,19.388462,-9.653174
4266,43,0,1,3,5.756517964635845,4,361,0.34,295.2,14169.6,2,0,4.8,0.02,2,1,0,-33.789642,28.89365
4267,18,0,1,0,5.163810825208147,6,242,0.79,761.92,54858.24,0,0,1.2,0.28,3,0,0,33.130783,43.53794
4268,26,1,2,2,3.036781471111884,8,217,0.08,139.06,13349.76,3,1,7.1,0.03,1,0,0,16.887115,-57.653027
4269,51,1,2,0,9.845111149191888,12,141,0.37,224.98,32397.12,2,1,5.8,0.05,3,4,0,7.6353908,-38.071293
4270,38,0,1,1,7.725519124592511,4,98,0.29,490.15,23527.2,0,0,1.6,0.07,1,4,0,3.1520317,60.021225
4271,33,0,1,1,5.378231699422069,6,157,0.11,268.82,19355.04,3,0,6.8,0.06,2,2,0,-24.50409,31.923935
4272,23,0,1,3,8.163752186997975,2,317,0.12,319.34,7664.16,3,0,6.5,0.05,2,4,0,-31.607296,28.607336
4273,27,0,1,0,7.424213425435609,10,351,0.12,380.81,45697.2,0,0,8.8,0.05,4,3,0,24.202356,44.360584
4274,18,0,1,2,5.163722682163511,11,72,0.36,100.3,13239.6,1,2,2.2,0.14,4,1,0,-39.84865,20.158407
4275,38,0,1,0,5.651927210655987,7,268,0.23,355.27,29842.68,0,2,6.1,0.09,4,4,0,-9.407158,52.167366
4276,32,1,2,3,8.024252284753308,7,312,0.29,122.98,10330.32,1,0,8.8,0.04,4,1,0,28.217106,-61.454437
4277,28,1,2,0,3.1076928377406388,8,225,0.14,118.49,11375.04,3,2,2.7,0.06,4,4,0,0.15566435,-35.690517
4278,39,1,0,2,8.347381394642678,8,350,0.03,256.54,24627.84,3,0,2.4,0.09,2,4,0,50.93539,6.028964
4279,44,0,2,1,4.549774878629767,9,297,0.12,138.65,14974.2,3,0,2.8,0.01,4,1,0,-26.001808,17.20198
4280,65,0,1,2,8.049353485695134,10,121,0.03,244.02,29282.4,2,1,7.7,0.04,4,3,0,-12.3367405,64.7007
4281,21,0,1,3,4.98954680507436,7,336,0.5,226.85,19055.4,0,2,8.1,0.11,2,0,0,-8.226649,-9.670565
4282,53,1,3,2,5.675212444945944,6,251,0.34,139.54,10046.88,3,1,0.4,0.13,3,4,0,-8.860995,-42.37276
4283,51,1,1,2,4.931383286855082,13,160,0.12,124.4,19406.4,0,1,3.2,0.04,3,3,0,50.894005,-5.454624
4284,30,1,1,2,3.936312754377546,10,322,0.09,158.41,19009.2,0,0,1.4,0.09,2,4,0,18.539473,-22.691376
4285,42,1,1,3,4.459890203711376,8,148,0.41,251.3,24124.8,3,0,1.6,0.05,1,3,0,41.536842,1.4762318
4286,34,0,1,0,7.758222806337134,9,57,0.34,675.48,72951.84,3,1,8.2,0.1,5,1,0,38.2984,34.097023
4287,42,0,1,0,1.0,9,62,0.39,100.34,10836.72,1,1,9.6,0.02,3,2,0,-48.867077,38.336685
4288,58,0,1,2,2.5220681103903257,7,86,0.03,115.07,9665.88,1,2,4.2,0.07,3,4,0,-35.73547,36.66369
4289,47,0,2,1,3.5490565812837955,9,176,0.73,316.94,34229.52,3,0,9.7,0.06,4,2,0,-5.9026017,43.762665
4290,46,0,1,3,2.8433104151279576,10,211,0.36,127.52,15302.4,0,0,3.8,0.04,4,2,0,-5.7603154,3.389613
4291,34,0,0,3,8.019959220830978,11,135,0.04,195.8,25845.6,2,0,7.2,0.03,2,4,0,-3.0336869,53.21141
4292,22,1,0,3,7.515353955706408,7,67,0.62,265.48,22300.32,2,2,3.7,0.0,3,4,0,63.96958,-16.044682
4293,37,0,2,3,6.184063618789232,4,306,0.3,326.26,15660.48,1,0,3.3,0.01,3,4,0,-33.99702,30.848745
4294,54,0,1,3,3.7243918650449297,6,252,0.07,167.77,12079.44,3,2,5.9,0.06,4,2,0,-49.876858,19.37088
4295,21,0,1,0,7.670103733588274,9,290,0.1,114.35,12349.8,2,1,8.7,0.15,3,2,0,-26.384012,-1.7996095
4296,27,1,3,3,1.823740148008912,7,105,0.32,297.16,24961.44,3,0,6.0,0.09,3,0,0,37.106052,-6.9080734
4297,41,1,1,0,9.283965280295872,10,343,0.3,332.32,39878.4,1,1,5.7,0.09,1,2,0,45.91899,-21.702894
4298,28,1,1,1,3.6307404056448975,12,69,0.13,210.37,30293.28,1,2,5.1,0.29,3,3,0,0.4800648,-8.999861
4299,30,0,2,2,4.475929556317124,8,363,0.26,111.05,10660.8,0,1,9.5,0.12,3,2,0,-40.85848,42.333626
4300,34,1,1,3,4.141312299010572,9,323,0.04,419.52,45308.16,2,2,8.2,0.3,3,4,0,3.9003766,-3.2702034
4301,23,0,2,2,2.853785171802646,8,88,0.31,314.21,30164.16,0,2,4.1,0.09,1,2,0,-17.83028,-5.910717
4302,28,0,1,3,8.850226247873838,12,219,0.19,184.37,26549.28,1,1,8.3,0.0,1,4,0,-3.2312753,53.04563
4303,48,1,1,1,6.577789261568974,16,162,0.36,209.23,40172.16,1,2,1.2,0.06,5,4,0,18.63653,2.7505867
4304,24,0,1,2,7.430941084159574,3,115,0.57,509.27,18333.72,3,2,4.4,0.15,2,0,0,-65.567085,7.097651
4305,20,0,1,2,2.552661455878458,17,299,0.73,360.11,73462.44,2,2,1.2,0.05,4,4,0,39.361137,39.034042
4306,32,1,0,1,5.361875654007999,3,21,0.1,351.88,12667.68,1,2,10.0,0.12,3,4,0,1.6352178,-22.247631
4307,48,0,2,1,6.042057378662808,3,12,0.34,536.11,19299.96,1,2,0.6,0.23,4,4,0,1.3764619,58.439873
4308,37,1,2,1,5.541513047099687,12,32,0.24,336.58,48467.52,3,1,9.1,0.02,1,2,0,37.828682,11.829905
4309,34,1,0,3,2.679253097864,7,175,0.21,102.78,8633.52,0,0,9.3,0.03,2,4,0,20.516624,-16.411905
4310,40,0,1,1,7.151000042261274,9,354,0.21,104.34,11268.72,3,1,3.0,0.13,3,0,0,-31.482006,20.557182
4311,19,0,1,2,5.243100165570309,6,87,0.23,173.23,12472.56,3,1,9.5,0.06,1,2,0,-40.93608,30.073503
4312,45,0,2,1,3.090071928713994,7,311,0.29,190.23,15979.32,3,0,5.1,0.02,4,3,0,-26.520258,17.545513
4313,44,0,2,0,1.289498920894673,8,324,0.19,169.47,16269.12,2,2,9.4,0.01,5,2,0,-50.543312,23.080769
4314,35,0,2,0,6.21333302697976,12,273,0.22,234.4,33753.6,1,0,4.9,0.07,3,1,0,5.1130495,39.979065
4315,52,0,2,0,9.900911468263,9,282,0.23,184.33,19907.64,3,0,4.8,0.08,3,4,0,-28.246819,19.698532
4316,26,0,1,2,2.969491453307437,9,351,0.49,130.19,14060.52,3,1,7.6,0.2,1,2,0,-12.939857,-6.5019608
4317,53,0,2,1,5.340894100825932,9,359,0.33,84.72,9149.76,3,0,2.4,0.03,2,4,0,-25.214373,19.272717
4318,41,1,1,0,7.220994558183154,6,357,0.27,185.56,13360.32,3,2,9.1,0.06,5,2,0,-8.568825,-22.329575
4319,35,0,2,3,2.4606954677973976,5,360,0.32,521.1,31266.0,3,0,8.5,0.05,2,4,0,7.00421,63.149612
4320,39,1,2,1,4.040086461829951,8,161,0.15,378.62,36347.52,3,0,1.4,0.08,1,1,0,32.598217,16.550043
4321,38,0,3,2,3.2796824414771963,7,192,0.15,351.77,29548.68,2,0,0.4,0.0,5,2,0,12.662722,61.013336
4322,54,1,2,1,6.9693533896490925,10,138,0.61,269.63,32355.6,2,2,7.1,0.18,3,2,0,9.516992,-6.971831
4323,27,0,2,1,7.651045138708119,8,356,0.12,162.68,15617.28,3,1,3.6,0.15,1,1,0,-31.428377,21.867908
4324,30,1,2,0,5.31807252946347,6,110,0.56,287.21,20679.12,0,0,1.1,0.16,3,0,0,10.585578,-53.36268
4325,52,1,2,0,3.3165318620117983,6,51,0.26,196.08,14117.76,3,0,9.0,0.06,3,2,0,11.986645,-39.405746
4326,32,0,1,1,4.114418124144304,8,290,0.45,223.67,21472.32,3,0,9.9,0.07,3,3,0,-7.6647615,45.476074
4327,50,1,2,2,3.7390029715064936,10,169,0.18,284.99,34198.8,3,0,3.3,0.11,3,4,0,44.130337,-2.880548
