Customer_ID,Age,Gender,Marital_Status,Region,Loyalty_Score,Frequency,Recency,Discount_Response_Rate,Average_Basket_Value,Annual_Expenditure,Customer_Type,Channel_Preference,Tenure_Years,Returns_Rate,Satisfaction_Score,Category_Pref
CUST_04547,38,Male,Single,West,9.061907234698298,9,54,0.04,140.58,15182.64,Regular,In-Store,4.8,0.32,4,Beverages
CUST_04548,39,Female,Single,East,2.4100520518078272,7,129,0.21,148.3,12457.2,Regular,Mixed,4.6,0.03,1,Snacks
CUST_04549,44,Female,Married,West,5.119323787393956,4,362,0.18,445.32,21375.36,Regular,In-Store,9.4,0.18,4,Snacks
CUST_04550,37,Female,Single,North,1.3713837572207659,5,133,0.55,112.75,6765.0,Discount-Seeker,In-Store,3.5,0.01,4,Dairy
CUST_04551,56,Male,Married,West,4.146474342322864,11,8,0.13,522.59,68981.88,Regular,In-Store,2.2,0.17,3,Beverages
CUST_04552,50,Male,Single,North,5.6227907148240375,8,70,0.23,85.48,8206.08,Regular,In-Store,3.3,0.01,5,Beverages
CUST_04553,50,Female,Married,West,6.025166305377116,7,319,0.49,141.49,11885.16,Discount-Seeker,In-Store,3.0,0.37,3,Dairy
CUST_04554,28,Male,Divorced,South,6.178046159283843,6,10,0.27,482.02,34705.44,Occasional,Mixed,8.2,0.06,4,Dairy
CUST_04555,39,Female,Single,West,5.794808065773691,10,238,0.39,424.77,50972.4,Occasional,Online,6.9,0.06,2,Personal_Care
CUST_04556,36,Male,Married,East,6.160843880192482,12,190,0.15,201.09,28956.96,Occasional,In-Store,4.4,0.27,3,Snacks
CUST_04557,27,Female,Divorced,North,5.091478258005327,7,296,0.19,457.42,38423.28,Discount-Seeker,In-Store,8.6,0.23,3,Snacks
CUST_04558,44,Male,Married,West,2.9042673880220566,5,102,0.06,357.5,21450.0,Regular,Online,6.0,0.02,3,Snacks
CUST_04559,33,Female,Single,North,1.2966860726398877,5,233,0.36,221.8,13308.0,Occasional,Online,1.3,0.13,2,Beverages
CUST_04560,47,Male,Single,North,3.9066243565255663,7,336,0.48,202.46,17006.64,Brand-Loyal,In-Store,6.8,0.16,3,Dairy
CUST_04561,27,Male,Married,West,4.73076913387354,8,312,0.36,149.9,14390.4,Brand-Loyal,Online,2.7,0.06,5,Household
CUST_04562,60,Male,Divorced,North,7.507863594350961,13,284,0.13,241.63,37694.28,Brand-Loyal,In-Store,6.9,0.01,3,Snacks
CUST_04563,29,Male,Single,North,4.798796649687626,5,56,0.5,136.64,8198.4,Regular,Online,5.2,0.15,5,Snacks
CUST_04564,42,Male,Single,East,4.606861931566615,7,1,0.18,183.17,15386.28,Occasional,In-Store,7.5,0.02,3,Dairy
CUST_04565,49,Female,Single,West,5.771054253683559,13,238,0.13,316.86,49430.16,Regular,In-Store,4.9,0.14,3,Snacks
CUST_04566,33,Female,Single,North,4.459976025097596,4,308,0.16,100.85,4840.8,Occasional,Mixed,8.8,0.27,3,Beverages
CUST_04567,50,Female,Single,East,6.6210839978938765,6,210,0.23,407.71,29355.12,Brand-Loyal,In-Store,3.7,0.05,1,Snacks
CUST_04568,25,Female,Single,East,8.958667236767756,11,62,0.23,258.84,34166.88,Brand-Loyal,In-Store,3.0,0.19,3,Snacks
CUST_04569,57,Female,Single,West,9.381571028421401,11,231,0.24,418.69,55267.08,Brand-Loyal,Mixed,2.3,0.08,4,Household
CUST_04570,40,Male,Single,West,5.194081254488978,8,108,0.49,111.79,10731.84,Discount-Seeker,Online,5.5,0.1,2,Household
CUST_04571,32,Male,Divorced,West,5.6737847293908965,10,170,0.4,242.03,29043.6,Occasional,In-Store,3.0,0.14,5,Personal_Care
CUST_04572,36,Male,Single,East,8.157712240746967,7,175,0.3,168.79,14178.36,Occasional,Online,7.2,0.07,3,Snacks
CUST_04573,49,Female,Single,South,4.700075954207458,14,118,0.35,113.06,18994.08,Brand-Loyal,In-Store,2.5,0.06,4,Household
CUST_04574,32,Male,Single,North,6.358384283848358,5,359,0.29,120.07,7204.2,Discount-Seeker,In-Store,5.2,0.08,3,Snacks
CUST_04575,31,Male,Divorced,East,2.7296797406283497,4,293,0.31,268.65,12895.2,Regular,In-Store,6.2,0.01,2,Beverages
CUST_04576,37,Female,Married,West,4.378321703450004,11,139,0.24,146.06,19279.92,Discount-Seeker,Online,4.9,0.25,2,Dairy
CUST_04577,25,Male,Married,East,7.312229233290614,8,195,0.23,308.89,29653.44,Brand-Loyal,Mixed,0.5,0.1,5,Beverages
CUST_04578,61,Female,Single,North,3.563608732424753,8,29,0.04,185.9,17846.4,Discount-Seeker,Mixed,3.4,0.02,3,Snacks
CUST_04579,33,Female,Married,South,4.743897642540644,5,260,0.23,405.85,24351.0,Occasional,In-Store,8.4,0.1,3,Beverages
CUST_04580,49,Male,Married,East,1.851580708795761,7,139,0.2,61.44,5160.96,Regular,Mixed,7.1,0.06,1,Snacks
CUST_04581,42,Male,Single,East,9.011536589019274,8,30,0.2,163.57,15702.72,Brand-Loyal,Online,9.9,0.06,3,Snacks
CUST_04582,28,Female,Married,East,7.526056139633806,10,79,0.56,299.65,35958.0,Occasional,In-Store,3.0,0.07,1,Personal_Care
CUST_04583,39,Female,Married,East,5.376199132305497,6,79,0.26,115.71,8331.12,Discount-Seeker,Mixed,9.3,0.04,2,Household
CUST_04584,49,Male,Married,North,6.015025744164657,11,186,0.82,174.97,23096.04,Brand-Loyal,In-Store,4.3,0.04,4,Snacks
CUST_04585,37,Female,Divorced,West,5.791796213886737,7,160,0.12,200.18,16815.12,Brand-Loyal,In-Store,0.8,0.04,1,Snacks
CUST_04586,54,Female,Divorced,East,7.768623506061571,5,157,0.15,348.03,20881.8,Brand-Loyal,In-Store,3.7,0.04,1,Dairy
CUST_04587,52,Male,Single,North,3.9623999152572553,13,113,0.35,137.98,21524.88,Regular,Online,2.1,0.04,3,Household
CUST_04588,51,Male,Married,South,6.464535239856463,8,299,0.34,335.56,32213.76,Discount-Seeker,Online,2.9,0.07,3,Beverages
CUST_04589,34,Female,Single,West,7.1548329977043466,7,85,0.4,112.93,9486.12,Regular,In-Store,3.4,0.09,2,Dairy
CUST_04590,27,Male,Divorced,West,7.430651940952914,12,230,0.45,275.85,39722.4,Regular,In-Store,3.2,0.01,5,Household
CUST_04591,32,Female,Single,South,1.0,14,39,0.09,137.86,23160.48,Brand-Loyal,Mixed,0.4,0.17,4,Household
CUST_04592,42,Male,Divorced,North,3.8014510434697106,6,352,0.34,185.99,13391.28,Occasional,Mixed,3.0,0.1,2,Household
CUST_04593,46,Female,Single,North,2.961658757396192,10,155,0.25,197.88,23745.6,Regular,Mixed,6.0,0.03,5,Personal_Care
CUST_04594,18,Female,Single,South,5.299176571141372,4,280,0.29,321.38,15426.24,Regular,Online,7.8,0.01,3,Dairy
CUST_04595,39,Female,Single,East,1.0,8,293,0.2,507.18,48689.28,Regular,In-Store,0.2,0.12,1,Personal_Care
CUST_04596,41,Male,Single,East,1.0,5,321,0.1,268.71,16122.6,Occasional,In-Store,1.1,0.11,3,Dairy
CUST_04597,36,Male,Divorced,East,9.34018998375252,6,288,0.26,209.36,15073.92,Discount-Seeker,Online,6.3,0.07,4,Dairy
CUST_04598,55,Female,Single,East,6.235378776526681,9,53,0.17,297.93,32176.44,Occasional,Mixed,0.9,0.02,2,Beverages
CUST_04599,45,Male,Married,North,5.242018486397623,4,129,0.33,176.41,8467.68,Discount-Seeker,In-Store,0.3,0.06,3,Beverages
CUST_04600,55,Male,Single,North,5.7273452956779645,3,109,0.29,262.99,9467.64,Occasional,Online,3.2,0.12,3,Snacks
CUST_04601,37,Female,Single,South,5.2926818474983595,6,184,0.48,874.02,62929.44,Discount-Seeker,Online,7.0,0.0,3,Household
CUST_04602,51,Male,Single,North,6.994701313103052,4,210,0.26,230.62,11069.76,Occasional,In-Store,8.5,0.22,3,Beverages
CUST_04603,59,Male,Single,North,3.7351116158720425,8,157,0.11,301.17,28912.32,Brand-Loyal,In-Store,5.4,0.09,3,Household
CUST_04604,55,Male,Divorced,East,5.373229652147138,10,6,0.42,61.3,7356.0,Regular,In-Store,4.8,0.08,1,Dairy
CUST_04605,26,Female,Married,West,5.45484253587543,8,185,0.11,249.28,23930.88,Regular,Online,5.3,0.08,2,Dairy
CUST_04606,36,Female,Single,West,2.9062840830833245,12,95,0.3,161.13,23202.72,Regular,In-Store,4.5,0.1,2,Personal_Care
CUST_04607,35,Male,Married,West,7.553966118126105,12,14,0.09,216.0,31104.0,Occasional,Online,7.8,0.01,3,Dairy
CUST_04608,45,Male,Single,East,4.108646520197182,7,69,0.13,163.35,13721.4,Occasional,Mixed,6.2,0.21,4,Dairy
CUST_04609,48,Male,Single,East,7.034843339617802,9,190,0.55,175.99,19006.92,Regular,In-Store,1.5,0.1,3,Personal_Care
CUST_04610,29,Female,Married,South,5.22982545274296,11,86,0.12,125.91,16620.12,Regular,In-Store,9.4,0.0,3,Personal_Care
CUST_04611,40,Male,Single,West,8.267169664818116,14,51,0.15,201.28,33815.04,Brand-Loyal,Online,2.0,0.1,4,Beverages
CUST_04612,18,Female,Married,North,2.9172418229569517,6,13,0.31,148.33,10679.76,Brand-Loyal,Online,1.8,0.01,3,Dairy
CUST_04613,57,Male,Married,North,2.8304823969791,5,254,0.19,312.39,18743.4,Regular,Online,3.7,0.09,2,Household
CUST_04614,33,Female,Married,South,3.1886088179913825,5,332,0.23,93.79,5627.4,Occasional,Online,3.8,0.05,2,Household
CUST_04615,40,Male,Divorced,West,5.266591101028748,15,105,0.44,349.38,62888.4,Occasional,Mixed,0.9,0.01,5,Dairy
CUST_04616,36,Female,Single,West,8.08293679155641,7,132,0.05,121.76,10227.84,Regular,In-Store,1.1,0.07,1,Personal_Care
CUST_04617,53,Male,Single,West,8.1861872363305,5,38,0.32,393.37,23602.2,Regular,Mixed,9.7,0.23,5,Beverages
CUST_04618,18,Male,Single,East,1.0,5,132,0.31,164.84,9890.4,Occasional,Online,1.3,0.05,3,Snacks
CUST_04619,39,Female,Single,East,5.4994143224450776,7,158,0.13,62.03,5210.52,Regular,In-Store,9.6,0.03,2,Personal_Care
CUST_04620,38,Female,Married,West,1.0,8,310,0.04,124.3,11932.8,Discount-Seeker,Mixed,6.9,0.18,3,Snacks
CUST_04621,34,Male,Married,East,6.59006358757007,6,65,0.12,155.04,11162.88,Discount-Seeker,In-Store,2.3,0.05,4,Household
CUST_04622,60,Female,Married,West,7.236338829790414,5,189,0.32,519.87,31192.2,Discount-Seeker,Online,4.2,0.11,3,Household
CUST_04623,29,Female,Married,South,4.919511450615629,7,279,0.42,138.39,11624.76,Brand-Loyal,In-Store,2.4,0.05,2,Dairy
CUST_04624,49,Female,Single,South,5.1679631549895095,11,227,0.33,333.09,43967.88,Occasional,In-Store,2.4,0.02,2,Personal_Care
CUST_04625,44,Male,Married,West,5.14727778588048,6,209,0.17,150.19,10813.68,Regular,Mixed,6.5,0.2,1,Dairy
CUST_04626,55,Female,Married,North,3.4311161625175073,9,316,0.19,155.08,16748.64,Regular,Mixed,3.4,0.22,5,Dairy
CUST_04627,31,Female,Married,West,5.863411570642961,10,56,0.24,264.63,31755.6,Discount-Seeker,In-Store,8.5,0.03,3,Snacks
CUST_04628,31,Male,Single,East,4.537183996693486,4,100,0.33,281.51,13512.48,Occasional,Online,5.3,0.1,2,Snacks
CUST_04629,53,Female,Married,West,6.860583418579237,9,87,0.03,177.04,19120.32,Occasional,Online,2.7,0.11,3,Beverages
CUST_04630,45,Male,Single,South,4.77274613096154,7,290,0.65,239.04,20079.36,Regular,Mixed,0.4,0.11,4,Household
CUST_04631,21,Male,Married,East,3.277953787023482,7,230,0.23,98.85,8303.4,Brand-Loyal,In-Store,6.0,0.1,3,Beverages
CUST_04632,33,Female,Married,South,1.9282706582689793,10,169,0.65,387.31,46477.2,Discount-Seeker,In-Store,9.4,0.17,2,Household
CUST_04633,44,Female,Single,East,1.2718703498885757,13,295,0.22,92.46,14423.76,Regular,In-Store,5.1,0.14,2,Snacks
CUST_04634,50,Male,Married,East,7.62501868790887,6,214,0.61,163.4,11764.8,Regular,In-Store,5.5,0.24,1,Snacks
CUST_04635,31,Male,Divorced,West,4.084421294281961,11,298,0.43,225.91,29820.12,Brand-Loyal,Mixed,2.8,0.09,1,Beverages
CUST_04636,18,Female,Single,East,5.677148380163297,8,322,0.43,324.09,31112.64,Discount-Seeker,Online,6.6,0.04,3,Household
CUST_04637,46,Male,Divorced,South,8.566459783489037,12,148,0.29,129.8,18691.2,Occasional,In-Store,5.1,0.29,3,Household
CUST_04638,25,Female,Married,West,3.8743913374042176,6,270,0.76,99.55,7167.6,Discount-Seeker,In-Store,7.2,0.02,4,Household
CUST_04639,18,Female,Married,South,3.7450450312376926,10,166,0.23,324.58,38949.6,Regular,Online,1.3,0.11,5,Dairy
CUST_04640,18,Male,Divorced,South,4.735676495289352,11,293,0.66,249.4,32920.8,Discount-Seeker,Online,2.4,0.12,2,Snacks
CUST_04641,49,Female,Married,North,5.058865400839986,9,293,0.68,282.06,30462.48,Occasional,In-Store,8.3,0.23,1,Household
CUST_04642,41,Female,Married,West,8.775102700511693,5,12,0.23,302.8,18168.0,Discount-Seeker,In-Store,9.7,0.06,1,Beverages
CUST_04643,37,Male,Single,South,8.131641188188226,12,146,0.33,264.25,38052.0,Occasional,Online,8.2,0.15,3,Snacks
CUST_04644,56,Female,Single,South,6.241750831813494,11,112,0.14,182.2,24050.4,Brand-Loyal,In-Store,4.5,0.19,4,Snacks
CUST_04645,47,Female,Married,West,7.898827537993736,8,63,0.27,238.99,22943.04,Occasional,In-Store,0.8,0.13,2,Personal_Care
CUST_04646,59,Female,Divorced,West,4.643561974864288,13,211,0.44,117.18,18280.08,Occasional,Mixed,8.8,0.19,2,Beverages
CUST_04647,23,Female,Divorced,North,5.598329134376957,7,343,0.29,486.86,40896.24,Occasional,In-Store,8.1,0.21,1,Household
CUST_04648,39,Male,Married,West,4.39697271092261,10,30,0.59,143.08,17169.6,Brand-Loyal,Online,9.6,0.28,3,Personal_Care
CUST_04649,20,Male,Married,West,2.419263234840721,9,342,0.51,149.01,16093.08,Brand-Loyal,In-Store,4.2,0.01,3,Snacks
CUST_04650,37,Male,Single,North,7.407749483587191,6,315,0.3,203.55,14655.6,Occasional,In-Store,6.9,0.04,3,Household
CUST_04651,37,Male,Widowed,West,6.063397467979721,7,55,0.16,260.95,21919.8,Regular,Online,1.7,0.06,3,Personal_Care
CUST_04652,47,Male,Single,East,5.036146946847327,6,198,0.41,173.46,12489.12,Brand-Loyal,Online,9.2,0.08,3,Snacks
CUST_04653,40,Female,Married,East,4.995064301375649,8,306,0.26,458.32,43998.72,Discount-Seeker,Online,7.0,0.06,3,Beverages
CUST_04654,47,Female,Married,South,1.9875702581869832,14,197,0.14,286.19,48079.92,Occasional,In-Store,7.2,0.22,2,Household
CUST_04655,48,Female,Married,East,3.0450493336945694,13,302,0.21,131.36,20492.16,Regular,Mixed,6.8,0.03,3,Beverages
CUST_04656,65,Female,Single,North,5.67230634022805,13,35,0.09,344.56,53751.36,Regular,In-Store,7.2,0.03,2,Household
CUST_04657,36,Female,Widowed,West,3.941774665450988,8,199,0.34,185.24,17783.04,Occasional,In-Store,1.6,0.16,4,Snacks
CUST_04658,28,Female,Married,North,4.56457391756502,5,98,0.1,192.77,11566.2,Regular,Mixed,6.8,0.05,3,Beverages
CUST_04659,42,Female,Divorced,South,4.790687870441797,8,358,0.02,522.44,50154.24,Regular,Mixed,4.0,0.06,4,Dairy
CUST_04660,30,Male,Single,North,3.6350624619657785,8,298,0.11,73.79,7083.84,Discount-Seeker,In-Store,3.4,0.04,2,Dairy
CUST_04661,57,Female,Married,West,3.064163359951899,15,19,0.16,307.51,55351.8,Discount-Seeker,In-Store,2.7,0.26,4,Beverages
CUST_04662,36,Female,Married,South,1.775284738149253,4,173,0.6,142.44,6837.12,Regular,Mixed,8.7,0.02,2,Snacks
CUST_04663,33,Male,Married,South,4.706963441976919,8,310,0.39,228.38,21924.48,Brand-Loyal,In-Store,7.4,0.1,1,Dairy
CUST_04664,34,Female,Divorced,South,6.237217095220567,9,192,0.26,91.29,9859.32,Regular,In-Store,3.0,0.02,5,Dairy
CUST_04665,48,Female,Single,West,1.7127317155600994,6,267,0.07,293.76,21150.72,Brand-Loyal,Mixed,1.2,0.2,1,Beverages
CUST_04666,38,Male,Single,South,4.951904349800348,10,127,0.28,250.64,30076.8,Occasional,In-Store,4.3,0.15,2,Personal_Care
CUST_04667,32,Female,Married,West,5.562286505383121,9,109,0.08,350.03,37803.24,Discount-Seeker,In-Store,6.2,0.04,2,Snacks
CUST_04668,59,Male,Single,North,3.0208391925417106,9,348,0.43,410.46,44329.68,Brand-Loyal,In-Store,0.2,0.02,2,Snacks
CUST_04669,29,Male,Widowed,North,7.844283623096176,4,131,0.26,272.85,13096.8,Brand-Loyal,In-Store,5.3,0.01,2,Household
CUST_04670,40,Female,Single,East,4.228569261923184,4,280,0.3,167.52,8040.96,Regular,In-Store,1.1,0.01,2,Personal_Care
CUST_04671,47,Female,Married,West,4.797480623086978,11,251,0.46,139.61,18428.52,Occasional,Online,8.2,0.03,4,Household
CUST_04672,20,Female,Single,North,4.677460998804042,9,312,0.13,72.85,7867.8,Discount-Seeker,Mixed,6.7,0.08,4,Snacks
CUST_04673,45,Female,Married,North,1.458451154817888,7,282,0.08,206.72,17364.48,Brand-Loyal,In-Store,3.9,0.03,4,Snacks
CUST_04674,27,Male,Single,North,7.017504143368088,7,325,0.48,169.52,14239.68,Brand-Loyal,Mixed,2.3,0.01,3,Snacks
CUST_04675,49,Female,Single,East,3.088962463161525,10,152,0.38,142.58,17109.6,Regular,In-Store,3.9,0.05,3,Household
CUST_04676,28,Female,Single,South,4.526958969188527,16,172,0.09,111.76,21457.92,Occasional,Mixed,9.0,0.0,3,Household
CUST_04677,48,Female,Single,West,6.195322002555991,9,154,0.13,186.71,20164.68,Occasional,Mixed,0.8,0.01,1,Personal_Care
CUST_04678,53,Male,Widowed,North,7.921806852289068,10,327,0.45,151.08,18129.6,Regular,Online,9.2,0.01,3,Dairy
CUST_04679,50,Female,Single,North,2.8401354362063214,10,332,0.34,222.41,26689.2,Brand-Loyal,Mixed,0.8,0.0,4,Snacks
CUST_04680,43,Female,Married,South,4.107032828811146,16,185,0.19,173.4,33292.8,Discount-Seeker,Online,0.5,0.17,2,Beverages
CUST_04681,37,Female,Widowed,East,7.764837260014307,8,236,0.21,300.65,28862.4,Regular,Mixed,2.1,0.06,4,Dairy
CUST_04682,33,Female,Married,East,5.927427758550894,3,292,0.35,110.29,3970.44,Discount-Seeker,In-Store,1.5,0.04,1,Beverages
CUST_04683,57,Male,Widowed,North,6.342342718103216,3,17,0.32,149.74,5390.64,Discount-Seeker,In-Store,9.3,0.08,1,Snacks
CUST_04684,31,Female,Widowed,West,2.8977365284476644,7,208,0.3,378.31,31778.04,Regular,Mixed,2.5,0.07,4,Snacks
CUST_04685,27,Female,Married,South,4.241580940146884,11,274,0.13,193.18,25499.76,Occasional,In-Store,8.3,0.04,3,Snacks
CUST_04686,47,Male,Married,East,4.6643291352391385,15,96,0.05,378.81,68185.8,Regular,In-Store,3.3,0.04,3,Dairy
CUST_04687,30,Female,Single,East,3.284210485314052,9,322,0.38,239.12,25824.96,Discount-Seeker,Online,1.6,0.03,3,Personal_Care
CUST_04688,28,Female,Married,North,1.6508607486521858,8,113,0.22,209.14,20077.44,Regular,Online,4.3,0.01,4,Dairy
CUST_04689,22,Male,Married,West,3.979002882472808,7,138,0.29,236.41,19858.44,Regular,In-Store,1.1,0.09,5,Snacks
CUST_04690,34,Female,Married,West,7.70857639916886,7,295,0.21,154.1,12944.4,Regular,In-Store,6.1,0.1,2,Household
CUST_04691,39,Male,Married,South,5.118346931120993,7,175,0.09,129.07,10841.88,Discount-Seeker,Online,1.7,0.18,3,Snacks
CUST_04692,42,Male,Married,East,7.748581827146753,11,138,0.13,353.58,46672.56,Occasional,Online,5.6,0.12,3,Household
CUST_04693,51,Female,Single,South,5.358041828459039,10,311,0.45,277.11,33253.2,Regular,Mixed,2.4,0.08,3,Beverages
CUST_04694,46,Male,Divorced,East,3.470584540824075,5,220,0.15,319.34,19160.4,Regular,In-Store,9.2,0.11,4,Snacks
CUST_04695,37,Male,Married,South,7.555238026463444,7,152,0.17,499.87,41989.08,Occasional,Mixed,2.3,0.04,3,Dairy
CUST_04696,37,Male,Single,West,5.424652281335798,8,126,0.33,199.36,19138.56,Regular,Online,4.7,0.02,3,Household
CUST_04697,46,Male,Divorced,North,6.923677664854795,9,246,0.43,297.57,32137.56,Discount-Seeker,In-Store,0.3,0.24,1,Dairy
CUST_04698,55,Female,Married,North,2.863343657758857,8,40,0.18,107.51,10320.96,Occasional,In-Store,1.3,0.26,3,Household
CUST_04699,41,Female,Married,South,7.077512579229007,6,191,0.1,347.09,24990.48,Regular,Online,1.7,0.12,4,Snacks
CUST_04700,34,Female,Married,North,7.137778551088397,12,162,0.14,100.78,14512.32,Regular,Online,8.3,0.01,2,Beverages
CUST_04701,28,Female,Single,East,5.579534288713071,7,124,0.14,150.12,12610.08,Occasional,In-Store,6.3,0.01,5,Dairy
CUST_04702,22,Male,Married,North,3.386155828380435,8,177,0.19,150.37,14435.52,Discount-Seeker,In-Store,0.5,0.18,3,Beverages
CUST_04703,47,Female,Married,West,4.907982342574776,8,319,0.08,265.87,25523.52,Occasional,In-Store,1.9,0.09,3,Snacks
CUST_04704,46,Female,Single,North,6.222582294476489,5,361,0.15,166.07,9964.2,Discount-Seeker,In-Store,8.7,0.07,3,Snacks
CUST_04705,46,Female,Single,East,5.469140039873067,6,265,0.17,176.21,12687.12,Regular,In-Store,3.1,0.01,3,Household
CUST_04706,38,Female,Divorced,East,6.202165476215528,11,175,0.16,171.35,22618.2,Regular,In-Store,2.2,0.15,3,Household
CUST_04707,56,Female,Single,West,7.02449181530581,8,221,0.09,217.86,20914.56,Discount-Seeker,Mixed,8.0,0.17,4,Household
CUST_04708,34,Female,Divorced,West,3.7031066932561574,3,173,0.14,216.92,7809.12,Discount-Seeker,Online,4.0,0.14,1,Snacks
CUST_04709,51,Male,Single,West,2.6898487580797217,7,233,0.22,150.33,12627.72,Regular,Mixed,4.9,0.18,4,Beverages
CUST_04710,39,Female,Married,West,4.924922397255516,8,137,0.48,277.69,26658.24,Occasional,In-Store,7.1,0.0,1,Household
CUST_04711,32,Male,Divorced,South,4.340513682260264,7,233,0.56,181.75,15267.0,Occasional,In-Store,9.1,0.2,4,Snacks
CUST_04712,47,Male,Single,West,6.5716928263123,5,239,0.65,199.09,11945.4,Discount-Seeker,In-Store,7.0,0.05,3,Snacks
CUST_04713,44,Male,Married,West,2.851003220682384,11,139,0.34,340.12,44895.84,Regular,In-Store,4.0,0.17,3,Household
CUST_04714,44,Male,Married,North,7.040763748355359,10,85,0.16,210.17,25220.4,Occasional,In-Store,9.6,0.28,3,Beverages
CUST_04715,40,Male,Married,East,7.707224219093532,6,24,0.12,132.49,9539.28,Regular,In-Store,5.5,0.24,5,Dairy
CUST_04716,39,Male,Married,North,5.00060992852458,8,257,0.59,161.19,15474.24,Regular,In-Store,9.0,0.38,1,Snacks
CUST_04717,68,Female,Married,East,5.121472251162609,8,227,0.47,386.18,37073.28,Brand-Loyal,In-Store,8.9,0.03,4,Snacks
CUST_04718,54,Female,Married,South,3.4649069975396936,4,317,0.56,127.24,6107.52,Regular,Online,5.2,0.08,3,Household
CUST_04719,48,Female,Married,East,3.914678202051867,3,341,0.33,160.36,5772.96,Brand-Loyal,In-Store,2.2,0.12,3,Snacks
CUST_04720,41,Male,Married,East,4.183326638708633,6,239,0.26,345.3,24861.6,Brand-Loyal,In-Store,3.8,0.03,3,Dairy
CUST_04721,52,Female,Single,West,7.885880135675862,2,277,0.62,179.74,4313.76,Regular,Mixed,1.8,0.07,2,Beverages
CUST_04722,46,Female,Widowed,East,4.856258428378452,6,260,0.55,248.7,17906.4,Brand-Loyal,In-Store,1.7,0.21,2,Beverages
CUST_04723,40,Male,Married,West,2.355654086719983,10,225,0.41,148.01,17761.2,Brand-Loyal,In-Store,9.0,0.04,2,Snacks
CUST_04724,36,Female,Single,South,5.510708684224007,9,100,0.19,204.44,22079.52,Occasional,Mixed,1.5,0.09,2,Snacks
CUST_04725,39,Female,Single,South,6.6525802492445525,8,58,0.19,119.74,11495.04,Occasional,In-Store,9.8,0.08,3,Beverages
CUST_04726,18,Male,Single,South,4.949177261356811,6,221,0.65,237.78,17120.16,Discount-Seeker,Mixed,2.9,0.18,1,Personal_Care
CUST_04727,42,Female,Single,South,7.938426879453979,8,245,0.29,261.74,25127.04,Occasional,Mixed,4.6,0.02,3,Household
CUST_04728,34,Female,Single,South,6.5550173345317955,9,77,0.26,213.6,23068.8,Regular,In-Store,1.9,0.31,5,Beverages
CUST_04729,59,Male,Single,East,2.901742540224293,10,218,0.6,121.74,14608.8,Brand-Loyal,In-Store,3.8,0.15,4,Dairy
CUST_04730,40,Male,Married,East,3.897134375207196,3,204,0.18,303.39,10922.04,Regular,In-Store,6.0,0.23,4,Dairy
CUST_04731,25,Male,Single,East,5.452452562849218,10,136,0.32,248.03,29763.6,Discount-Seeker,Online,9.2,0.08,3,Household
CUST_04732,39,Male,Single,South,1.6676215239467855,7,117,0.28,411.7,34582.8,Occasional,In-Store,9.4,0.06,3,Dairy
CUST_04733,27,Female,Single,South,5.672713474941229,5,60,0.05,127.58,7654.8,Discount-Seeker,In-Store,0.6,0.05,2,Personal_Care
CUST_04734,45,Female,Single,East,1.4768351454907034,4,254,0.3,110.87,5321.76,Regular,Online,5.4,0.05,3,Dairy
CUST_04735,43,Male,Single,North,7.046866911129019,9,342,0.06,155.68,16813.44,Occasional,Online,1.4,0.06,3,Snacks
CUST_04736,51,Female,Married,South,6.8145473695834164,4,9,0.27,384.9,18475.2,Brand-Loyal,Mixed,1.5,0.11,4,Dairy
CUST_04737,30,Male,Widowed,North,6.009562721830141,8,73,0.4,1248.99,119903.04,Regular,Online,8.2,0.02,3,Snacks
CUST_04738,40,Male,Divorced,North,3.648243271295377,7,338,0.38,159.52,13399.68,Brand-Loyal,In-Store,3.3,0.08,3,Dairy
CUST_04739,23,Male,Divorced,North,5.340405649227078,8,17,0.33,474.16,45519.36,Discount-Seeker,In-Store,9.8,0.06,2,Beverages
CUST_04740,48,Female,Single,North,3.973245024970702,6,7,0.23,156.49,11267.28,Occasional,In-Store,8.0,0.16,5,Household
CUST_04741,46,Male,Single,North,2.9383694450998674,6,103,0.33,153.31,11038.32,Regular,In-Store,5.5,0.22,3,Beverages
CUST_04742,45,Male,Single,East,4.322513976457178,5,307,0.35,280.01,16800.6,Regular,Online,0.5,0.29,3,Beverages
CUST_04743,40,Male,Married,North,6.396531072984191,9,348,0.38,149.53,16149.24,Discount-Seeker,In-Store,0.8,0.1,3,Dairy
CUST_04744,44,Female,Single,South,5.087628385663522,10,281,0.42,142.42,17090.4,Regular,Online,6.1,0.01,2,Dairy
CUST_04745,59,Female,Married,West,7.901419848268846,11,278,0.09,218.53,28845.96,Occasional,Mixed,8.4,0.05,4,Personal_Care
CUST_04746,36,Male,Single,West,6.531561078960549,6,290,0.31,221.3,15933.6,Regular,In-Store,5.2,0.07,3,Snacks
CUST_04747,41,Male,Single,South,6.317381627811237,6,272,0.25,529.69,38137.68,Occasional,Mixed,8.7,0.07,3,Snacks
CUST_04748,26,Female,Widowed,West,1.782146901108792,5,272,0.38,84.97,5098.2,Occasional,In-Store,4.1,0.08,3,Dairy
CUST_04749,29,Female,Married,South,4.429682939689443,6,294,0.16,282.46,20337.12,Brand-Loyal,In-Store,9.2,0.0,2,Personal_Care
CUST_04750,41,Male,Married,North,2.8712551791316008,11,342,0.23,200.69,26491.08,Occasional,In-Store,8.9,0.12,3,Household
